SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	IgnoreSilence	LongRange	BelongDynamicGroupID	IsTherapy	CanKeepHoard	CanCastWithHoard	CanAddMaxRadius	KillRushCanCastMode	MinSelectTargetCount	MaxSelectTargetCount
大明宫_小怪_枪挑长龙_施放	6427	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_小怪_枪挑长龙_施放.lua		Neutral	0	0	0	2214609150	2483044606	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_小怪_自爆	6428	测试技能	直接伤害技能	2	SolarMagic	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_小怪_自爆.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_小怪_自爆_伤害	6429	测试技能	直接伤害技能	2	SolarMagic	Damage	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	561	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_小怪_自爆_伤害.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	131582	NotInSprint	Any		0		0	63		63			0												
大明宫_小怪_水刀·灭	6430	测试技能	直接伤害技能	2	LunarMagic	Damage	2	10273	12	TargetArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	593	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_小怪_水刀·灭_船战.lua		Harmful	0	0	0	2352906238	2684256254	0	0	1	0	0	0	0	0	0	131582	NotInSprint	Any		0		1	63		63			0												
大明宫_剑圣_剑主天地	6431	测试技能	直接伤害技能	2	LunarMagic	Damage	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_剑主天地.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_剑圣_剑气长江	6432	测试技能	直接伤害技能	2	LunarMagic	Damage	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_剑气长江.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_剑圣_剑影留痕	6433	测试技能	直接伤害技能	2	LunarMagic	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1105	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_剑影留痕江.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_傀儡·人_离愁_链状表现	6434	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_傀儡·人_离愁_链状表现.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_傀儡_六道轮回_环形	6435	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_傀儡_六道轮回_环形.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_耶律燕_截架删buff	6465	测试技能	直接伤害技能	1	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Horse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_耶律燕_截架删buff.lua		Neutral	0	0	0	2415820798	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
小白轻功6_地面冲刺	6488	测试技能	直接伤害技能	1	None	Normal	1	10005	0	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白测试6_地面冲刺.lua		Neutral	0	0	0	4294967295	4294967295	0	0	1	0	0	0	0	0	0	132606	InSprint	Any		0		0	63		63			0												
小白轻功6_水面冲刺	6489	测试技能	直接伤害技能	1	None	Normal	1	10005	0	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白测试6_水面冲刺.lua		Neutral	0	0	0	4294967295	4294967295	0	0	1	0	0	0	0	0	0	132606	InSprint	Any		0		0	63		63			0												
炮击	6501	测试技能	直接伤害技能	1	Physics	Normal	2	10258	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/一线天/一线天_炮击.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
华清宫回忆录_安禄山_头脑发热加走火入魔	6519	测试技能	直接伤害技能	1	Physics	Normal	2	10266	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\华清宫回忆录\华清宫回忆录_安禄山_头脑发热加走火入魔.lua		Neutral	0	0	0	2214609150	2483044606	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_猛虎剪_单体	6536	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_猛虎剪_单体.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_剑圣_嘲讽	6546	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_嘲讽.lua		Neutral	0	0	0	2415820798	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
(6553) 完成10867任务	6553	测试技能	直接伤害技能	1	Physics	Normal	1	10298	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest\10867任务.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_消除AOE	6702	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_消除AOE.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	133118	NotInSprint	Any		0		0	63		63			0												
大明宫_小怪	6703	测试技能	直接伤害技能	1	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
大明宫_英雄船只散射	6705	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	PointArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_英雄船只散射.lua		Neutral	0	0	0	3288383742	2684256254	0	0	1	0	0	0	0	0	0	8	NotInSprint	Any		0		0	63		63			0												
大明宫_无名_破碎	6706	测试技能	直接伤害技能	1	SolarMagic	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	1	0	1	0	0	1	NotHorse	1	0	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_无名_破碎.lua		Harmful	0	0	0	4294967294	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_英雄船只_伤害	6707	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	PointArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_英雄船只散射_伤害.lua		Neutral	0	0	0	3288383742	2684256254	0	0	1	0	0	0	0	0	0	8	NotInSprint	Any		0		0	63		63			0												
大明宫_无名_幽天葬魂	6708	测试技能	直接伤害技能	11	LunarMagic	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	64	0	0	0	1	0	1	0	0	1	NotHorse	1	0	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_无名_幽天葬魂.lua		Harmful	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	131582	NotInSprint	Any		0		0	63		63			0												
大明宫_无名_魂散	6709	测试技能	直接伤害技能	1	LunarMagic	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	64	0	0	0	0	0	1	0	0	1	NotHorse	1	0	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_无名_魂散.lua		Harmful	0	0	0	4294967295	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_英雄船只点射	6710	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	523	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_英雄船只点射.lua		Harmful	0	0	0	3288383742	2684256254	0	0	1	0	0	0	0	0	0	8	NotInSprint	Any		0		1	63		63			0												
大明宫_弓箭手_英雄重弩攻击	6711	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	PointArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	1	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_英雄弓箭手_重弩攻击.lua		Neutral	0	0	0	2415820798	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_弓箭手_英雄重弩攻击_击晕	6712	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_英雄弓箭手_重弩攻击_击晕.lua		Neutral	0	0	0	2415820798	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		1	63		63			0												
小白要的轻功技能	6754	测试技能	直接伤害技能	1	Leap	Fly	1	10025	11	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	Any	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白要的轻功技能.lua		Neutral	0	0	0	2680160282	2680160282	0	0	1	0	0	0	0	0	0	132606	Any	Any		0		0	3		3															
小白轻功7_双人空中_附属冲刺1	6784	测试技能	直接伤害技能	1	None	Normal	1	10005	0	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白测试7_双人空中_附属冲刺1.lua		Neutral	0	0	0	4294967295	4294967295	0	0	1	0	0	0	0	0	0	132606	Any	Any	Any	0		0	63		63			0												
小白轻功7_双人空中_附属冲刺2	6785	测试技能	直接伤害技能	1	None	Normal	1	10005	0	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白测试7_双人空中_附属冲刺2.lua		Neutral	0	0	0	4294967295	4294967295	0	0	1	0	0	0	0	0	0	132606	Any	Any	Any	0		0	63		63			0												
小白轻功7_双人空中_附属冲刺3	6786	测试技能	直接伤害技能	1	None	Normal	1	10005	0	CasterSingle	13	0	Invalid	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	test\小白测试7_双人空中_附属冲刺3.lua		Neutral	0	0	0	4294967295	4294967295	0	0	1	0	0	0	0	0	0	132606	Any	Any	Any	0		0	63		63			0												
丐帮攻击阵法第四重__会心阵眼加破防	6792	测试技能	直接伤害技能	1	None	Normal	3	10269	7	TargetLeader	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Ignore	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	None	阵法\丐帮攻击阵法第四重会心加破防.lua		Beneficial	0	0	0	2214609150	2621341694	0	0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0												
大明宫_无名_表现击退	6794	测试技能	直接伤害技能	1	Physics	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHorse	1	0	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_无名_表现击退.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_无名_表现冲刺	6795	测试技能	直接伤害技能	1	Physics	Normal	2	10273	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_无名_表现冲刺.lua		Neutral	0	0	0	2214609150	2483044606	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
丐帮攻击阵法第五重_加BUFF	6805	测试技能	直接伤害技能	1	None	Normal	3	10269	7	PartyArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Ignore	1	0	0	1	0	0	0	0	1	0	Any	1	0	0	Invalid	0	None	阵法\丐帮攻击阵法第五重潜龙加攻击.lua		Neutral	0	0	0	2621341694	2621341694	0			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0												
丐帮攻击阵法第六重_被会心加BUFF	6807	测试技能	直接伤害技能	1	None	Normal	3	10269	7	TargetLeader	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Ignore	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	阵法\丐帮攻击阵法第六重被会心.lua		Neutral	0	0	0	2889842686	2621341694	0			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0												
大明宫_剑圣_静心诀	6858	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_静心诀.lua		Neutral	0	0	0	2214609150	2483044606	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_驱幻针	6859	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_驱幻针.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	512	NotInSprint	Any		0		1	63		63			0												
大明宫_剑圣_驱幻针_万花	6860	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_驱幻针_万花.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	512	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_勇者气场	6861	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_勇者气场.lua		Neutral	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_勾玉碎星	6862	测试技能	直接伤害技能	2	Physics	Normal	2	10273	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_勾玉碎星.lua		Neutral	0	0	0	2214609150	2483044606	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
大明宫_剑圣_左旋右转	6863	测试技能	直接伤害技能	2	LunarMagic	Normal	2	10273	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	36881	0	0	0	0	0	0	1	0	0	NotHorse	0	1	0	1	1	0	0	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\大明宫\大明宫_剑圣_左旋右转.lua		Beneficial	0	0	0	2214609150	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0												
叶英_何谓心剑	6924	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1031	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_何谓心剑.lua		Neutral	0	0	0	2621341694	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_叶落飞花	6925	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_叶落飞花.lua		Neutral	0	0	0	2621341694	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_西湖初雪	6926	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32775	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_西湖初雪.lua		Harmful	0	0	1	2621341694	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_剑意·春	6927	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NotHorse	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_剑意·春.lua		Neutral	0	0	0	2214609150	2214609150	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_剑意·春_伤害	6928	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_剑意·春_伤害.lua		Harmful	0	0	0	2214609150	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_剑意·冬	6929	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NotHorse	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_剑意·冬.lua		Neutral	0	0	0	2214609150	2214609150	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_剑意·冬_伤害	6930	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	519	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_剑意·冬_伤害.lua		Harmful	0	0	0	2214609150	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
叶英_舟上青峰_扇形伤害	6931	测试技能	直接伤害技能	5	Physics	Normal	2	10223	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\神剑冢\叶英_舟上青峰_扇形伤害.lua		Harmful	0	0	0	2621341694	2621341694	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63		63			0												
